census_radius,n_episodes,full_clear_rate,clear_ratio_mean,clear_ratio_min,avg_time_mean,avg_time_std,avg_time_p50,avg_time_p90,avg_time_max,virtual_time_mean,virtual_time_p90,actions_mean,actions_max,requests_mean,requests_max,wall_total_s,wall_mean_s,unresolved_total,proven_empty_mean,wall_s
900.0,30,1.0,1.0,1.0,1328.0201975594969,537.760068744382,1182.5496712422118,2415.807273246783,2432.43911289489,17164.736800444498,24158.07273246783,213.83333333333334,240,215.83333333333334,242,2.3430000000007567,0.07810000000002522,0,6.266666666666667,2.418123960494995
1000.0,30,1.0,1.0,1.0,1391.0153373794155,572.5304118571147,1228.574762729314,2507.4470483246846,2590.076913729229,17959.751628528225,25074.47048324685,212.03333333333333,238,214.03333333333333,240,2.0789999999997235,0.06929999999999079,0,6.266666666666667,2.1272311210632324
1100.0,30,1.0,1.0,1.0,332.8990462298506,36.89358592463337,324.9913691738442,386.7327003583479,420.5617272661805,4510.012974847742,5003.486490447339,168.73333333333332,180,170.73333333333332,182,1.2180000000007567,0.04060000000002522,0,6.266666666666667,1.273076057434082
1200.0,30,1.0,1.0,1.0,349.5569367124912,37.366125056132944,340.3799958228664,394.4421268913714,442.95077956896057,4735.45914947312,5198.690758403555,172.1,188,174.1,190,1.5619999999998981,0.05206666666666327,0,6.266666666666667,1.6240956783294678
1300.0,30,1.0,1.0,1.0,363.96702868086214,37.261838192303536,353.51542970185017,411.19291613805393,457.72369362589495,4937.482080103739,5523.158414896609,176.2,198,178.2,200,1.5319999999992433,0.05106666666664144,0,6.266666666666667,1.5998988151550293
1400.0,30,1.0,1.0,1.0,380.88188129122267,45.56888924274682,364.4948550888354,442.0649360802934,492.2699346863421,5150.931361260193,5627.335555600599,179.46666666666667,197,181.46666666666667,199,1.672999999998865,0.055766666666628835,0,6.266666666666667,1.741950511932373
