homing_step_max,n_episodes,full_clear_rate,clear_ratio_mean,clear_ratio_min,avg_time_mean,avg_time_std,avg_time_p50,avg_time_p90,avg_time_max,virtual_time_mean,virtual_time_p90,actions_mean,actions_max,requests_mean,requests_max,wall_total_s,wall_mean_s,unresolved_total,proven_empty_mean,wall_s
100.0,30,1.0,1.0,1.0,340.9248134014708,38.41022650582587,334.54017955493407,391.1402749984721,435.8960401049384,4616.029330748218,5036.269959775616,179.23333333333332,200,181.23333333333332,202,1.3279999999995198,0.04426666666665066,0,6.266666666666667,1.3794190883636475
200.0,30,1.0,1.0,1.0,338.8405628388769,36.53565065174136,333.1300232269741,388.82623171711737,433.03882078530603,4589.097706736731,4997.448049991068,173.06666666666666,188,175.06666666666666,190,1.0309999999990396,0.034366666666634654,0,6.266666666666667,1.071376085281372
400.0,30,1.0,1.0,1.0,342.26411827569,36.37628432347404,338.5771233483774,397.9647480185088,418.7030488884093,4637.182661519438,5090.028265902673,171.46666666666667,187,173.46666666666667,189,1.1589999999978318,0.038633333333261057,0,6.266666666666667,1.2559282779693604
700.0,30,1.0,1.0,1.0,346.5376193393897,35.36354000155061,338.61013116838785,392.2409182106926,431.629981639946,4698.658237680751,5192.168781346948,171.43333333333334,188,173.43333333333334,190,1.265000000001237,0.042166666666707896,0,6.266666666666667,1.3117265701293945
1100.0,30,1.0,1.0,1.0,349.5569367124912,37.366125056132944,340.3799958228664,394.4421268913714,442.95077956896057,4735.45914947312,5198.690758403555,172.1,188,174.1,190,1.234999999996944,0.0411666666665648,0,6.266666666666667,1.3064916133880615
